config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.2_ls0.2,44,49,0.8852,0.9926,0.8769,0.9956,31.02
lr0.001_bs64_dr0.2_ls0.2,44,50,0.8871,0.9913,0.8758,0.9968,31.04
lr0.001_bs64_dr0.2_ls0.2,44,51,0.8853,0.9924,0.8762,0.9963,31.11
lr0.001_bs64_dr0.2_ls0.2,44,52,0.8869,0.9916,0.8761,0.9958,31.03
lr0.001_bs64_dr0.2_ls0.2,44,53,0.8849,0.9923,0.8759,0.9963,30.92
lr0.001_bs64_dr0.2_ls0.2,44,54,0.8850,0.9923,0.8753,0.9959,30.98
lr0.001_bs64_dr0.2_ls0.2,44,55,0.8835,0.9932,0.8758,0.9959,30.89
lr0.001_bs64_dr0.2_ls0.2,44,56,0.8848,0.9924,0.8767,0.9960,31.12
lr0.001_bs64_dr0.2_ls0.2,44,57,0.8839,0.9931,0.8755,0.9962,31.00
lr0.001_bs64_dr0.2_ls0.2,44,58,0.8839,0.9925,0.8760,0.9969,30.96
lr0.001_bs64_dr0.2_ls0.2,44,59,0.8838,0.9928,0.8756,0.9963,31.07
lr0.001_bs64_dr0.2_ls0.2,44,60,0.8834,0.9929,0.8753,0.9963,30.91
lr0.001_bs64_dr0.2_ls0.2,44,61,0.8821,0.9935,0.8753,0.9968,31.01
lr0.001_bs64_dr0.2_ls0.2,44,62,0.8828,0.9932,0.8751,0.9963,31.05
lr0.001_bs64_dr0.2_ls0.2,44,63,0.8817,0.9939,0.8755,0.9962,31.10
lr0.001_bs64_dr0.2_ls0.2,44,64,0.8823,0.9936,0.8755,0.9962,30.90
lr0.001_bs64_dr0.2_ls0.2,44,65,0.8831,0.9932,0.8756,0.9968,31.07
lr0.001_bs64_dr0.2_ls0.2,44,66,0.8814,0.9939,0.8752,0.9964,30.89
lr0.001_bs64_dr0.2_ls0.2,44,67,0.8809,0.9941,0.8758,0.9965,31.00
lr0.001_bs64_dr0.2_ls0.2,44,68,0.8818,0.9934,0.8745,0.9965,30.89
lr0.001_bs64_dr0.2_ls0.2,44,69,0.8798,0.9944,0.8748,0.9967,30.97
lr0.001_bs64_dr0.2_ls0.2,44,70,0.8799,0.9945,0.8751,0.9963,30.82
lr0.001_bs64_dr0.2_ls0.2,44,71,0.8803,0.9945,0.8756,0.9964,30.92
lr0.001_bs64_dr0.2_ls0.2,44,72,0.8804,0.9942,0.8752,0.9964,30.93
lr0.001_bs64_dr0.2_ls0.2,44,73,0.8791,0.9950,0.8744,0.9967,30.87
lr0.001_bs64_dr0.2_ls0.2,44,74,0.8800,0.9944,0.8742,0.9969,30.89
lr0.001_bs64_dr0.2_ls0.2,44,75,0.8793,0.9948,0.8747,0.9963,31.12
lr0.001_bs64_dr0.2_ls0.2,44,76,0.8786,0.9949,0.8746,0.9966,31.12
