config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.0_ls0.1,42,72,0.6939,0.9998,nan,0.9920,34.71
lr0.001_bs64_dr0.0_ls0.1,42,73,0.6939,0.9997,nan,0.9940,34.79
lr0.001_bs64_dr0.0_ls0.1,42,74,0.6937,0.9997,nan,0.9933,34.88
lr0.001_bs64_dr0.0_ls0.1,42,75,0.6936,0.9998,nan,0.9933,34.85
lr0.001_bs64_dr0.0_ls0.1,42,76,0.6938,0.9998,nan,0.9946,34.95
lr0.001_bs64_dr0.0_ls0.1,42,77,0.6934,0.9998,0.7083,0.9955,34.97
lr0.001_bs64_dr0.0_ls0.1,42,78,0.6935,0.9998,nan,0.9949,34.94
lr0.001_bs64_dr0.0_ls0.1,42,79,0.6933,0.9999,0.7101,0.9948,35.17
lr0.001_bs64_dr0.0_ls0.1,42,80,0.6935,0.9998,nan,0.9942,35.20
lr0.001_bs64_dr0.0_ls0.1,42,81,0.6935,0.9999,nan,0.9933,35.07
lr0.001_bs64_dr0.0_ls0.1,42,82,0.6934,0.9999,nan,0.9953,35.10
lr0.001_bs64_dr0.0_ls0.1,42,83,0.6933,0.9999,nan,0.9926,35.15
lr0.001_bs64_dr0.0_ls0.1,42,84,0.6934,0.9999,nan,0.9931,35.17
lr0.001_bs64_dr0.0_ls0.1,42,85,0.6933,0.9998,nan,0.9928,35.22
lr0.001_bs64_dr0.0_ls0.1,42,86,0.6932,0.9999,nan,0.9933,35.17
lr0.001_bs64_dr0.0_ls0.1,42,87,0.6932,0.9999,nan,0.9944,35.31
lr0.001_bs64_dr0.0_ls0.1,42,88,0.6931,1.0000,nan,0.9937,35.29
lr0.001_bs64_dr0.0_ls0.1,42,89,0.6933,0.9998,nan,0.9938,35.23
lr0.001_bs64_dr0.0_ls0.1,42,90,0.6931,0.9999,nan,0.9937,35.27
lr0.001_bs64_dr0.0_ls0.1,42,91,0.6933,0.9998,nan,0.9907,35.41
lr0.001_bs64_dr0.0_ls0.1,42,92,0.6932,0.9999,nan,0.9939,35.27
lr0.001_bs64_dr0.0_ls0.1,42,93,0.6932,0.9999,nan,0.9942,35.36
lr0.001_bs64_dr0.0_ls0.1,42,94,0.6933,0.9999,nan,0.9917,35.28
lr0.001_bs64_dr0.0_ls0.1,42,95,0.6932,0.9999,nan,0.9926,35.38
lr0.001_bs64_dr0.0_ls0.1,42,96,0.6931,0.9999,nan,0.9926,35.32
lr0.001_bs64_dr0.0_ls0.1,42,97,0.6930,0.9999,nan,0.9934,35.23
lr0.001_bs64_dr0.1_ls0.0,42,1,4.0106,0.5330,1.6632,0.5239,37.04
lr0.001_bs64_dr0.1_ls0.0,42,2,0.5051,0.8592,0.6959,0.7933,36.86
lr0.001_bs64_dr0.1_ls0.0,42,3,0.2883,0.9188,0.3125,0.9051,36.85
lr0.001_bs64_dr0.1_ls0.0,42,4,0.2030,0.9429,0.2931,0.9131,36.87
lr0.001_bs64_dr0.1_ls0.0,42,5,0.1625,0.9537,0.2051,0.9351,36.84
lr0.001_bs64_dr0.1_ls0.0,42,6,0.1360,0.9624,0.2292,0.9306,36.89
lr0.001_bs64_dr0.1_ls0.0,42,7,0.1200,0.9657,0.1298,0.9607,36.91
lr0.001_bs64_dr0.1_ls0.0,42,8,0.1030,0.9702,0.1482,0.9549,36.92
lr0.001_bs64_dr0.1_ls0.0,42,9,0.0911,0.9739,0.1650,0.9513,36.94
lr0.001_bs64_dr0.1_ls0.0,42,10,0.0843,0.9749,0.1082,0.9676,36.94
lr0.001_bs64_dr0.1_ls0.0,42,11,0.0838,0.9759,0.1268,0.9620,36.91
lr0.001_bs64_dr0.1_ls0.0,42,12,0.0747,0.9791,0.1092,0.9686,36.86
lr0.001_bs64_dr0.1_ls0.0,42,13,0.0679,0.9796,0.1089,0.9675,36.87
lr0.001_bs64_dr0.1_ls0.0,42,14,0.0676,0.9802,0.1220,0.9639,36.92
lr0.001_bs64_dr0.1_ls0.0,42,15,0.0579,0.9823,0.0916,0.9741,36.83
lr0.001_bs64_dr0.1_ls0.0,42,16,0.0528,0.9842,0.0866,0.9744,36.89
lr0.001_bs64_dr0.1_ls0.0,42,17,0.0521,0.9843,0.0848,0.9767,36.74
lr0.001_bs64_dr0.1_ls0.0,42,18,0.0517,0.9845,0.0738,0.9789,36.64
lr0.001_bs64_dr0.1_ls0.0,42,19,0.0487,0.9850,0.0766,0.9759,36.71
lr0.001_bs64_dr0.1_ls0.0,42,20,0.0462,0.9861,0.0870,0.9753,36.80
lr0.001_bs64_dr0.1_ls0.0,42,21,0.0445,0.9866,0.0776,0.9793,36.75
lr0.001_bs64_dr0.1_ls0.0,42,22,0.0428,0.9873,0.0621,0.9821,36.71
lr0.001_bs64_dr0.1_ls0.0,42,23,0.0394,0.9872,0.0824,0.9794,36.65
lr0.001_bs64_dr0.1_ls0.0,42,24,0.0408,0.9875,0.0635,0.9809,36.59
lr0.001_bs64_dr0.1_ls0.0,42,25,0.0389,0.9880,0.0688,0.9802,36.69
lr0.001_bs64_dr0.1_ls0.0,42,26,0.0375,0.9886,0.0752,0.9787,36.49
lr0.001_bs64_dr0.1_ls0.0,42,27,0.0332,0.9894,0.0729,0.9793,36.52
lr0.001_bs64_dr0.1_ls0.0,42,28,0.0354,0.9889,0.0618,0.9812,36.51
lr0.001_bs64_dr0.1_ls0.0,42,29,0.0331,0.9901,0.0729,0.9796,36.47
lr0.001_bs64_dr0.1_ls0.0,42,30,0.0311,0.9903,0.0650,0.9813,36.36
lr0.001_bs64_dr0.1_ls0.0,42,31,0.0315,0.9901,0.0661,0.9825,36.49
lr0.001_bs64_dr0.1_ls0.0,42,32,0.0288,0.9909,0.0592,0.9832,36.46
lr0.001_bs64_dr0.1_ls0.0,42,33,0.0290,0.9908,0.0569,0.9831,36.42
lr0.001_bs64_dr0.1_ls0.0,42,34,0.0312,0.9905,0.0621,0.9815,36.48
lr0.001_bs64_dr0.1_ls0.0,42,35,0.0287,0.9912,0.0730,0.9784,36.43
lr0.001_bs64_dr0.1_ls0.0,42,36,0.0277,0.9920,0.0744,0.9793,36.48
lr0.001_bs64_dr0.1_ls0.0,42,37,0.0278,0.9913,0.0592,0.9824,36.48
lr0.001_bs64_dr0.1_ls0.0,42,38,0.0257,0.9919,0.0619,0.9852,36.55
lr0.001_bs64_dr0.1_ls0.0,42,39,0.0267,0.9920,0.0585,0.9840,36.52
lr0.001_bs64_dr0.1_ls0.0,42,40,0.0170,0.9948,0.0486,0.9871,36.49
lr0.001_bs64_dr0.1_ls0.0,42,41,0.0145,0.9958,0.0505,0.9864,36.50
lr0.001_bs64_dr0.1_ls0.0,42,42,0.0138,0.9957,0.0496,0.9869,36.49
lr0.001_bs64_dr0.1_ls0.0,42,43,0.0108,0.9967,0.0471,0.9881,36.50
lr0.001_bs64_dr0.1_ls0.0,42,44,0.0129,0.9961,0.0517,0.9874,36.47
lr0.001_bs64_dr0.1_ls0.0,42,45,0.0107,0.9963,0.0567,0.9873,36.62
lr0.001_bs64_dr0.1_ls0.0,42,46,0.0121,0.9964,0.0416,0.9899,36.50
lr0.001_bs64_dr0.1_ls0.0,42,47,0.0108,0.9967,0.0378,0.9900,36.51
lr0.001_bs64_dr0.1_ls0.0,42,48,0.0107,0.9965,0.0508,0.9853,36.51
lr0.001_bs64_dr0.1_ls0.0,42,49,0.0100,0.9967,0.0549,0.9867,36.55
lr0.001_bs64_dr0.1_ls0.0,42,50,0.0110,0.9962,0.0457,0.9899,36.61
lr0.001_bs64_dr0.1_ls0.0,42,51,0.0094,0.9969,0.0500,0.9866,36.51
lr0.001_bs64_dr0.1_ls0.0,42,52,0.0111,0.9967,0.0408,0.9894,36.46
lr0.001_bs64_dr0.1_ls0.0,42,53,0.0101,0.9965,0.0462,0.9882,36.63
lr0.001_bs64_dr0.1_ls0.0,42,54,0.0068,0.9979,0.0423,0.9903,36.52
lr0.001_bs64_dr0.1_ls0.0,42,55,0.0065,0.9978,0.0421,0.9905,36.57
lr0.001_bs64_dr0.1_ls0.0,42,56,0.0056,0.9983,0.0382,0.9908,36.65
lr0.001_bs64_dr0.1_ls0.0,42,57,0.0051,0.9982,0.0429,0.9909,36.60
lr0.001_bs64_dr0.1_ls0.0,42,58,0.0057,0.9982,0.0400,0.9909,36.56
lr0.001_bs64_dr0.1_ls0.0,42,59,0.0060,0.9980,0.0435,0.9907,36.54
lr0.001_bs64_dr0.1_ls0.0,42,60,0.0045,0.9985,0.0428,0.9904,36.60
lr0.001_bs64_dr0.1_ls0.0,42,61,0.0041,0.9987,0.0352,0.9918,36.43
lr0.001_bs64_dr0.1_ls0.0,42,62,0.0035,0.9989,0.0385,0.9910,36.58
lr0.001_bs64_dr0.1_ls0.0,42,63,0.0035,0.9989,0.0388,0.9913,36.54
lr0.001_bs64_dr0.1_ls0.0,42,64,0.0032,0.9989,0.0377,0.9906,36.49
lr0.001_bs64_dr0.1_ls0.0,42,65,0.0035,0.9987,0.0381,0.9919,36.47
lr0.001_bs64_dr0.1_ls0.0,42,66,0.0035,0.9987,0.0351,0.9921,36.53
lr0.001_bs64_dr0.1_ls0.0,42,67,0.0030,0.9991,0.0361,0.9914,36.50
lr0.001_bs64_dr0.1_ls0.0,42,68,0.0037,0.9988,0.0390,0.9915,36.44
lr0.001_bs64_dr0.1_ls0.0,42,69,0.0026,0.9990,0.0480,0.9908,36.47
lr0.001_bs64_dr0.1_ls0.0,42,70,0.0029,0.9990,0.0398,0.9917,36.53
lr0.001_bs64_dr0.1_ls0.0,42,71,0.0034,0.9989,0.0412,0.9915,36.46
lr0.001_bs64_dr0.1_ls0.0,42,72,0.0027,0.9991,0.0363,0.9926,36.53
lr0.001_bs64_dr0.1_ls0.0,42,73,0.0025,0.9991,0.0403,0.9921,36.46
lr0.001_bs64_dr0.1_ls0.0,42,74,0.0019,0.9994,0.0361,0.9925,36.44
lr0.001_bs64_dr0.1_ls0.0,42,75,0.0020,0.9992,0.0379,0.9923,36.41
lr0.001_bs64_dr0.1_ls0.0,42,76,0.0026,0.9991,0.0403,0.9923,36.43
lr0.001_bs64_dr0.1_ls0.0,42,77,0.0023,0.9992,0.0377,0.9917,36.42
lr0.001_bs64_dr0.1_ls0.0,42,78,0.0019,0.9994,0.0340,0.9924,36.34
lr0.001_bs64_dr0.1_ls0.0,42,79,0.0024,0.9993,0.0389,0.9915,36.27
lr0.001_bs64_dr0.1_ls0.0,42,80,0.0020,0.9995,0.0403,0.9915,36.30
lr0.001_bs64_dr0.1_ls0.0,42,81,0.0023,0.9992,0.0407,0.9918,36.35
lr0.001_bs64_dr0.1_ls0.0,42,82,0.0017,0.9994,0.0401,0.9923,36.36
lr0.001_bs64_dr0.1_ls0.0,42,83,0.0016,0.9995,0.0369,0.9923,36.32
lr0.001_bs64_dr0.1_ls0.0,42,84,0.0024,0.9993,0.0376,0.9925,36.29
lr0.001_bs64_dr0.1_ls0.0,42,85,0.0016,0.9994,0.0420,0.9914,36.17
lr0.001_bs64_dr0.1_ls0.0,42,86,0.0014,0.9995,0.0401,0.9911,36.14
lr0.001_bs64_dr0.1_ls0.0,42,87,0.0020,0.9994,0.0433,0.9914,36.20
lr0.001_bs64_dr0.1_ls0.0,42,88,0.0016,0.9995,0.0401,0.9914,36.11
lr0.001_bs64_dr0.1_ls0.0,42,89,0.0022,0.9992,0.0401,0.9924,36.07
lr0.001_bs64_dr0.1_ls0.0,42,90,0.0018,0.9994,0.0372,0.9923,35.92
lr0.001_bs64_dr0.1_ls0.0,42,91,0.0015,0.9995,0.0366,0.9919,36.10
